version,doi,id,v01,v02,v03,v04,v05,v06,v07,v08,v10,v11,v12_01,v12_02,v12_03,v12_04,v12_05,v12_06,v12_07,v12_08,v12_09,v12_10,v12_11,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.0 (2020-12-01),doi:10.11587/XJZPCU,72,43,Projekt 18: Zuwanderung und Integration: Rechte und Pflichten,SPÖ spricht über Zuwanderung,3,1100000,1,0,0,22101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,73,43,Projekt 18: Zuwanderung und Integration: Rechte und Pflichten,SPÖ spricht über Integration,3,1100000,1,0,0,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,74,43,Projekt 18: Zuwanderung und Integration: Rechte und Pflichten,SPÖ spricht über Rechte bei der Zuwanderung,3,1100000,1,0,0,22101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,75,43,Projekt 18: Zuwanderung und Integration: Rechte und Pflichten,SPÖ spricht über Pflichten bei der Zuwanderung,3,1100000,1,0,0,22101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,76,43,Projekt 18: Zuwanderung und Integration: Rechte und Pflichten,SPÖ spricht über Rechte bei der Integration,3,1100000,1,0,0,22302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,77,43,Projekt 18: Zuwanderung und Integration: Rechte und Pflichten,SPÖ spricht über Pflichten bei der Integration,3,1100000,1,0,0,22303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,78,44,Projekt 19: Demokratie stärken,SPÖ für Projekt 19,3,1100000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,79,44,Projekt 19: Demokratie stärken,SPÖ für mehr Demokratie,3,1100000,1,0,1,21110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,80,45,Projekt 20: Ein offenes geistiges und kulturelles Klima fördern,SPÖ für Projekt 20,3,1100000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,81,45,Projekt 20: Ein offenes geistiges und kulturelles Klima fördern,SPÖ für offenes geistiges Klima,3,1100000,1,0,1,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,82,45,Projekt 20: Ein offenes geistiges und kulturelles Klima fördern,SPÖ für offenes kulturelles Klima,3,1100000,1,0,1,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,83,46,Wir werden in unserem Land,SPÖ für,5,1100000,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,84,47,1. die Arbeitslosigkeit senken und das Wachstum der Wirtschaft ankurbeln.,SPÖ gegen Arbeitslosigkeit,5,1100000,1,0,-1,10201,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,85,47,1. die Arbeitslosigkeit senken und das Wachstum der Wirtschaft ankurbeln.,SPÖ für Wirtschaftswachstum,5,1100000,1,0,1,10102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,86,48,"2. die Förderung und Bildung unserer Kinder auf das notwendige Niveau bringen, um ihnen die besten Zukunftschancen zu schaffen.",SPÖ für Förderung der Kinder,5,1100000,1,0,1,11716,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,87,48,"2. die Förderung und Bildung unserer Kinder auf das notwendige Niveau bringen, um ihnen die besten Zukunftschancen zu schaffen.",SPÖ für Bildung der Kinder,5,1100000,1,0,1,13101,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,88,48,"2. die Förderung und Bildung unserer Kinder auf das notwendige Niveau bringen, um ihnen die besten Zukunftschancen zu schaffen.",SPÖ für Zukunftschancen der Kinder,5,1100000,1,0,1,11716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,89,49,3. die berufliche Aus- und Weiterbildung auf den Arbeitsmarkt von morgen ausrichten.,SPÖ für Ausrichtung der Ausbildung auf den zukünftigen Arbeitsmarkt,5,1100000,1,0,1,13602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,90,49,3. die berufliche Aus- und Weiterbildung auf den Arbeitsmarkt von morgen ausrichten.,SPÖ für Ausrichtung der Weiterbildung auf den zukünftigen Arbeitsmarkt,5,1100000,1,0,1,13602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,91,50,"4. die Universitäten in die Lage versetzen, in Forschung und Lehre Spitzenleistungen zu erbringen.",SPÖ für Universitäten,5,1100000,1,0,1,13401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,92,50,"4. die Universitäten in die Lage versetzen, in Forschung und Lehre Spitzenleistungen zu erbringen.",SPÖ für Spitzenleistungen in der Forschung,5,1100000,1,0,1,13402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,93,50,"4. die Universitäten in die Lage versetzen, in Forschung und Lehre Spitzenleistungen zu erbringen.",SPÖ für Spitzenleistungen in der Universitäts-Lehre,5,1100000,1,0,1,13401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,94,51,5. die Gleichstellung der Frauen in unserer Gesellschaft vorantreiben.,SPÖ für Gleichstellung der Frauen,5,1100000,1,0,1,19101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,95,52,6. für alle die Qualität der Gesundheitsversorgung und Pflege und deren Finanzierung sichern.,SPÖ für Qualität der Gesundheitsversorgung für alle,5,1100000,1,0,-1,11312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,96,52,6. für alle die Qualität der Gesundheitsversorgung und Pflege und deren Finanzierung sichern.,SPÖ für Qualität der Pflege für alle,5,1100000,1,0,1,11501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,97,52,6. für alle die Qualität der Gesundheitsversorgung und Pflege und deren Finanzierung sichern.,SPÖ für Finanzierung der Gesundheitsversorgung für alle,5,1100000,1,0,-1,11312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,98,52,6. für alle die Qualität der Gesundheitsversorgung und Pflege und deren Finanzierung sichern.,SPÖ für Finanzierung der Pflege für alle,5,1100000,1,0,1,11501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,99,53,7. gerechte und den Lebensstandard sichernde Pensionen langfristig garantieren.,SPÖ für gerechte Pensionen,5,1100000,1,0,1,11601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,100,53,7. gerechte und den Lebensstandard sichernde Pensionen langfristig garantieren.,SPÖ für den Lebensstandard langfristig sichernde Pensionen,5,1100000,1,0,1,11601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,101,54,"8. Forschung und Innovation gezielt forcieren, um im internationalen Wettbewerb zu bestehen.",SPÖ für Forcierung von Forschung,5,1100000,1,0,1,13402,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,102,54,"8. Forschung und Innovation gezielt forcieren, um im internationalen Wettbewerb zu bestehen.",SPÖ für Forcierung von Innovation,5,1100000,1,0,1,13402,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,103,54,"8. Forschung und Innovation gezielt forcieren, um im internationalen Wettbewerb zu bestehen.",SPÖ für Bestehen im internationalen Wettbewerb,5,1100000,1,0,1,10403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,104,55,9. den Mittelstand unserer Gesellschaft und Wirtschaft entlasten und fördern.,SPÖ für Entlastung des Mittelstandes der Gesellschaft,5,1100000,1,0,1,12306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,105,55,9. den Mittelstand unserer Gesellschaft und Wirtschaft entlasten und fördern.,SPÖ für Entlastung des Mittelstandes der Wirtschaft,5,1100000,1,0,1,12404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,106,55,9. den Mittelstand unserer Gesellschaft und Wirtschaft entlasten und fördern.,SPÖ für Förderung des Mittelstandes der Gesellschaft,5,1100000,1,0,1,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,107,55,9. den Mittelstand unserer Gesellschaft und Wirtschaft entlasten und fördern.,SPÖ für Förderung des Mittelstandes der Wirtschaft,5,1100000,1,0,1,10602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,108,56,10. den Sozialstaat für die Aufgaben der Zukunft bereit machen.,SPÖ für zukunftsfähigen Sozialstaat,5,1100000,1,0,1,11103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,109,57,11. die Lebens- und die Umweltqualität erhöhen.,SPÖ für mehr Lebensqualität,5,1100000,1,0,1,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,110,57,11. die Lebens- und die Umweltqualität erhöhen.,SPÖ für mehr Umweltqualität,5,1100000,1,0,1,20101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,111,58,12. den ländlichen Raum aufwerten.,SPÖ für Aufwertung des ländlichen Raums,5,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,112,59,13. leistbares und hochwertiges Wohnen ermöglichen.,SPÖ für leistbares Wohnen,5,1100000,1,0,-1,10805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,113,59,13. leistbares und hochwertiges Wohnen ermöglichen.,SPÖ für hochwertiges Wohnen,5,1100000,1,0,1,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,114,60,14. den Sport in seinen vielfältigen Dimensionen fördern.,SPÖ für Sportförderung,5,1100000,1,0,1,11952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,115,61,15. mehr Sicherheit für die Bürgerinnen und Bürger gewährleisten.,SPÖ für mehr Sicherheit für die Bürger,5,1100000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,116,62,16. eine aktive Neutralitätspolitik nach außen verfolgen.,SPÖ für aktive Neutralitätspolitik,5,1100000,1,0,1,16108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,117,63,17. für ein soziales Europa als Antwort auf die Globalisierung und für eine gerechtere und friedlichere Welt kämpfen.,SPÖ für soziales Europa als Antwort auf die Globalisierung,5,1100000,1,0,1,17507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,118,63,17. für ein soziales Europa als Antwort auf die Globalisierung und für eine gerechtere und friedlichere Welt kämpfen.,SPÖ für gerechte Welt,5,1100000,1,0,1,10402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,119,63,17. für ein soziales Europa als Antwort auf die Globalisierung und für eine gerechtere und friedlichere Welt kämpfen.,SPÖ für friedlichere Welt,5,1100000,1,0,-1,16301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,120,64,18. die Zuwanderung vernünftig und menschlich regeln sowie Integration ermöglichen und vorantreiben.,SPÖ für vernünftig geregelte Zuwanderung,5,1100000,1,0,1,22103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,121,64,18. die Zuwanderung vernünftig und menschlich regeln sowie Integration ermöglichen und vorantreiben.,SPÖ für menschlich geregelte Zuwanderung,5,1100000,1,0,1,22103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,122,64,18. die Zuwanderung vernünftig und menschlich regeln sowie Integration ermöglichen und vorantreiben.,SPÖ für Ermöglichung von Integration,5,1100000,1,0,1,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,123,64,18. die Zuwanderung vernünftig und menschlich regeln sowie Integration ermöglichen und vorantreiben.,SPÖ für Integration,5,1100000,1,0,1,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,124,65,19. die Demokratie in all ihren Facetten stärken.,SPÖ für Stärkung der Demokratie,5,1100000,1,0,1,21110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,125,66,20. ein offenes geistiges und kulturelles Klima fördern.,SPÖ für offenes geistiges Klimas,5,1100000,1,0,1,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,126,66,20. ein offenes geistiges und kulturelles Klima fördern.,SPÖ für offenes kulturelles Klimas,5,1100000,1,0,1,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,127,67,Einleitung,Einleitung,6,,,,,,,,,,,,,,,,,,,,,,,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,128,68,Am 1. Oktober 2006 haben die Österreicherinnen und Österreicher eine klare Alternative zur derzeitigen Bundesregierung.,SPÖ für Alternative zur Bundesregierung (ÖVP/BZÖ),6,1100000,1,0,-1,23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,129,68,Am 1. Oktober 2006 haben die Österreicherinnen und Österreicher eine klare Alternative zur derzeitigen Bundesregierung.,SPÖ spricht über Nationalratswahl,6,1100000,1,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
